super_editor__sublist_issue_66a1800a_super_editor__super_basic_table_86d8d916	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__sublist_issue_66a1800a.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__super_basic_table_86d8d916.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__sublist_issue_66a1800a_super_editor__super_basic_table_86d8d916_redline.docx
super_editor__super_basic_table_86d8d916_super_editor__superdoc_hyperlink_cases_1dde9cd3	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__super_basic_table_86d8d916.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__superdoc_hyperlink_cases_1dde9cd3.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__super_basic_table_86d8d916_super_editor__superdoc_hyperlink_cases_1dde9cd3_redline.docx
super_editor__superdoc_hyperlink_cases_1dde9cd3_super_editor__superdoc_table_tester_3b2de2e1	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__superdoc_hyperlink_cases_1dde9cd3.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__superdoc_table_tester_3b2de2e1.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__superdoc_hyperlink_cases_1dde9cd3_super_editor__superdoc_table_tester_3b2de2e1_redline.docx
super_editor__superdoc_table_tester_3b2de2e1_super_editor__tab_alignment_test_184edb5d	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__superdoc_table_tester_3b2de2e1.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__tab_alignment_test_184edb5d.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__superdoc_table_tester_3b2de2e1_super_editor__tab_alignment_test_184edb5d_redline.docx
super_editor__tab_alignment_test_184edb5d_super_editor__tab_test_576c8317	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__tab_alignment_test_184edb5d.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__tab_test_576c8317.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__tab_alignment_test_184edb5d_super_editor__tab_test_576c8317_redline.docx
super_editor__tab_test_576c8317_super_editor__table_autofit_colspan_1fd7723c	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__tab_test_576c8317.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__table_autofit_colspan_1fd7723c.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__tab_test_576c8317_super_editor__table_autofit_colspan_1fd7723c_redline.docx
super_editor__table_autofit_colspan_1fd7723c_super_editor__table_merged_cells_9c349334	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__table_autofit_colspan_1fd7723c.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__table_merged_cells_9c349334.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__table_autofit_colspan_1fd7723c_super_editor__table_merged_cells_9c349334_redline.docx
super_editor__table_merged_cells_9c349334_super_editor__table_width_issue_20b01504	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__table_merged_cells_9c349334.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__table_width_issue_20b01504.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__table_merged_cells_9c349334_super_editor__table_width_issue_20b01504_redline.docx
super_editor__table_width_issue_20b01504_super_editor__table_widths_SD_732_12074135	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__table_width_issue_20b01504.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__table_widths_SD_732_12074135.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__table_width_issue_20b01504_super_editor__table_widths_SD_732_12074135_redline.docx
super_editor__table_widths_SD_732_12074135_super_editor__table_c70ca973	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__table_widths_SD_732_12074135.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__table_c70ca973.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__table_widths_SD_732_12074135_super_editor__table_c70ca973_redline.docx
super_editor__table_c70ca973_super_editor__text_color_highlight_36cb4c90	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__table_c70ca973.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__text_color_highlight_36cb4c90.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__table_c70ca973_super_editor__text_color_highlight_36cb4c90_redline.docx
super_editor__text_color_highlight_36cb4c90_super_editor__threaded_comment_27bda0ba	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__text_color_highlight_36cb4c90.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__threaded_comment_27bda0ba.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__text_color_highlight_36cb4c90_super_editor__threaded_comment_27bda0ba_redline.docx
super_editor__threaded_comment_27bda0ba_super_editor__two_column_two_page_arial_6d5ca9a5	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__threaded_comment_27bda0ba.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__two_column_two_page_arial_6d5ca9a5.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__threaded_comment_27bda0ba_super_editor__two_column_two_page_arial_6d5ca9a5_redline.docx
super_editor__two_column_two_page_arial_6d5ca9a5_super_editor__two_column_two_page_0b8a37c5	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__two_column_two_page_arial_6d5ca9a5.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__two_column_two_page_0b8a37c5.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__two_column_two_page_arial_6d5ca9a5_super_editor__two_column_two_page_0b8a37c5_redline.docx
super_editor__two_column_two_page_0b8a37c5_super_editor__vrect_node_c8e51f22	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__two_column_two_page_0b8a37c5.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__vrect_node_c8e51f22.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__two_column_two_page_0b8a37c5_super_editor__vrect_node_c8e51f22_redline.docx
super_editor__vrect_node_c8e51f22_super_editor__wmf_emf_44a469b8	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__vrect_node_c8e51f22.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__wmf_emf_44a469b8.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__vrect_node_c8e51f22_super_editor__wmf_emf_44a469b8_redline.docx
super_editor__restart_numbering_sub_list_85ddcb79_behavior__math_delimiter_tests_c9d034dc	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__restart_numbering_sub_list_85ddcb79.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/behavior__math_delimiter_tests_c9d034dc.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__restart_numbering_sub_list_85ddcb79_behavior__math_delimiter_tests_c9d034dc_redline.docx
super_editor__doc_with_spacing_e3d47bd7_super_editor__image_doc_c7d007ac	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__doc_with_spacing_e3d47bd7.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__image_doc_c7d007ac.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__doc_with_spacing_e3d47bd7_super_editor__image_doc_c7d007ac_redline.docx
super_editor__ooxml_color_rstyle_linked_combos_demo_23e43bed_super_editor__diff_before2_ca0c6859	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__ooxml_color_rstyle_linked_combos_demo_23e43bed.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__diff_before2_ca0c6859.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__ooxml_color_rstyle_linked_combos_demo_23e43bed_super_editor__diff_before2_ca0c6859_redline.docx
super_editor__complex_list_def_short_fde20a67_super_editor__restart_numbering_sub_list_85ddcb79	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__complex_list_def_short_fde20a67.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__restart_numbering_sub_list_85ddcb79.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__complex_list_def_short_fde20a67_super_editor__restart_numbering_sub_list_85ddcb79_redline.docx
super_editor__comment_23ee5ec1_super_editor__annot2_03ae6b74	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__comment_23ee5ec1.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__annot2_03ae6b74.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__comment_23ee5ec1_super_editor__annot2_03ae6b74_redline.docx
behavior__pageref_standalone_uppercase_h_7701e07f_super_editor__python_docx_comment_test_501f21cb	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/behavior__pageref_standalone_uppercase_h_7701e07f.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__python_docx_comment_test_501f21cb.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/behavior__pageref_standalone_uppercase_h_7701e07f_super_editor__python_docx_comment_test_501f21cb_redline.docx
behavior__sd_2672_merged_table_821b922c_super_editor__paragraph_spacing_missing_de418c38	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/behavior__sd_2672_merged_table_821b922c.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__paragraph_spacing_missing_de418c38.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/behavior__sd_2672_merged_table_821b922c_super_editor__paragraph_spacing_missing_de418c38_redline.docx
super_editor__hummingbird_c5e5ac81_evals__employment_offer_4cf5a872	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__hummingbird_c5e5ac81.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/evals__employment_offer_4cf5a872.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__hummingbird_c5e5ac81_evals__employment_offer_4cf5a872_redline.docx
super_editor__table_merged_cells_9c349334_super_editor__header_alternating_odd_even_11e01996	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__table_merged_cells_9c349334.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__header_alternating_odd_even_11e01996.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__table_merged_cells_9c349334_super_editor__header_alternating_odd_even_11e01996_redline.docx
cli_legacy__sample_3a8f1f93_evals__comments_doc_79800b37	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/cli_legacy__sample_3a8f1f93.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/evals__comments_doc_79800b37.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/cli_legacy__sample_3a8f1f93_evals__comments_doc_79800b37_redline.docx
super_editor__orderedlist_interrupted1_a3cd0dd3_behavior__math_limit_tests_6dc07867	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__orderedlist_interrupted1_a3cd0dd3.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/behavior__math_limit_tests_6dc07867.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__orderedlist_interrupted1_a3cd0dd3_behavior__math_limit_tests_6dc07867_redline.docx
super_editor__listWithSpacerNodes_cf53e890_super_editor__sdts_basic_45263ca5	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__listWithSpacerNodes_cf53e890.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__sdts_basic_45263ca5.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__listWithSpacerNodes_cf53e890_super_editor__sdts_basic_45263ca5_redline.docx
super_editor__basic_comment_d3ba5f1e_super_editor__basic_table_shading_d3212ffd	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__basic_comment_d3ba5f1e.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__basic_table_shading_d3212ffd.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__basic_comment_d3ba5f1e_super_editor__basic_table_shading_d3212ffd_redline.docx
super_editor__Hello_docx_world_12f11074_behavior__multi_image_types_b962a2b8	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__Hello_docx_world_12f11074.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/behavior__multi_image_types_b962a2b8.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__Hello_docx_world_12f11074_behavior__multi_image_types_b962a2b8_redline.docx
behavior__sd_2750_borderbox_7cd3768d_super_editor__pci_table_dc840852	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/behavior__sd_2750_borderbox_7cd3768d.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__pci_table_dc840852.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/behavior__sd_2750_borderbox_7cd3768d_super_editor__pci_table_dc840852_redline.docx
super_editor__alternateContent_valid_de18b376_behavior__math_radical_tests_4c1ce187	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__alternateContent_valid_de18b376.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/behavior__math_radical_tests_4c1ce187.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__alternateContent_valid_de18b376_behavior__math_radical_tests_4c1ce187_redline.docx
super_editor__text_color_highlight_36cb4c90_super_editor__basic_table_shading_d3212ffd	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__text_color_highlight_36cb4c90.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__basic_table_shading_d3212ffd.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__text_color_highlight_36cb4c90_super_editor__basic_table_shading_d3212ffd_redline.docx
super_editor__broken_list_missing_items_36b4199e_super_editor__list_numbering_reimport_d788d573	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__broken_list_missing_items_36b4199e.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__list_numbering_reimport_d788d573.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__broken_list_missing_items_36b4199e_super_editor__list_numbering_reimport_d788d573_redline.docx
super_editor__sd_1480_two_col_index_0138dccc_super_editor__longer_header_sign_area_7c80b525	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__sd_1480_two_col_index_0138dccc.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__longer_header_sign_area_7c80b525.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__sd_1480_two_col_index_0138dccc_super_editor__longer_header_sign_area_7c80b525_redline.docx
super_editor__sdt_node_comment_ec887683_super_editor__comment_23ee5ec1	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__sdt_node_comment_ec887683.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__comment_23ee5ec1.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__sdt_node_comment_ec887683_super_editor__comment_23ee5ec1_redline.docx
doc_api_stories__diff_doc2_bc0da0ce_super_editor__diff_before16_f518c031	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/doc_api_stories__diff_doc2_bc0da0ce.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__diff_before16_f518c031.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/doc_api_stories__diff_doc2_bc0da0ce_super_editor__diff_before16_f518c031_redline.docx
behavior__sd_2750_borderbox_7cd3768d_super_editor__list_spacer1_06383c66	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/behavior__sd_2750_borderbox_7cd3768d.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__list_spacer1_06383c66.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/behavior__sd_2750_borderbox_7cd3768d_super_editor__list_spacer1_06383c66_redline.docx
super_editor__table_c70ca973_behavior__sd_2672_nested_table_dfac08bb	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__table_c70ca973.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/behavior__sd_2672_nested_table_dfac08bb.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__table_c70ca973_behavior__sd_2672_nested_table_dfac08bb_redline.docx
super_editor__sdts_basic_45263ca5_super_editor__ooxml_size_rstyle_linked_combos_demo_017c9552	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__sdts_basic_45263ca5.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__ooxml_size_rstyle_linked_combos_demo_017c9552.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__sdts_basic_45263ca5_super_editor__ooxml_size_rstyle_linked_combos_demo_017c9552_redline.docx
super_editor__super_basic_table_86d8d916_behavior__sd_2672_rtl_table_63bd9d10	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__super_basic_table_86d8d916.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/behavior__sd_2672_rtl_table_63bd9d10.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__super_basic_table_86d8d916_behavior__sd_2672_rtl_table_63bd9d10_redline.docx
behavior__math_limit_tests_6dc07867_evals__document_9bff7e1b	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/behavior__math_limit_tests_6dc07867.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/evals__document_9bff7e1b.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/behavior__math_limit_tests_6dc07867_evals__document_9bff7e1b_redline.docx
behavior__rtl_header_footer_e1ac81f6_super_editor__complex_list_def_short_fde20a67	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/behavior__rtl_header_footer_e1ac81f6.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__complex_list_def_short_fde20a67.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/behavior__rtl_header_footer_e1ac81f6_super_editor__complex_list_def_short_fde20a67_redline.docx
super_editor__sd_2534_collab_export_f3c7fdf7_behavior__sd_2343_table_border_widths_b5148e83	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__sd_2534_collab_export_f3c7fdf7.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/behavior__sd_2343_table_border_widths_b5148e83.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__sd_2534_collab_export_f3c7fdf7_behavior__sd_2343_table_border_widths_b5148e83_redline.docx
super_editor__basic_table_shading_d3212ffd_super_editor__simple_ordered_list_8288421a	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__basic_table_shading_d3212ffd.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__simple_ordered_list_8288421a.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__basic_table_shading_d3212ffd_super_editor__simple_ordered_list_8288421a_redline.docx
super_editor__basic_comment_d3ba5f1e_cli_legacy__sample_3a8f1f93	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__basic_comment_d3ba5f1e.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/cli_legacy__sample_3a8f1f93.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__basic_comment_d3ba5f1e_cli_legacy__sample_3a8f1f93_redline.docx
super_editor__sd_1480_two_col_index_0138dccc_super_editor__multi_section_doc_080d2655	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__sd_1480_two_col_index_0138dccc.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__multi_section_doc_080d2655.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__sd_1480_two_col_index_0138dccc_super_editor__multi_section_doc_080d2655_redline.docx
layout_engine__basic_vector_shapes_e5f0ef49_super_editor__list_def_mix_d7cec092	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/layout_engine__basic_vector_shapes_e5f0ef49.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__list_def_mix_d7cec092.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/layout_engine__basic_vector_shapes_e5f0ef49_super_editor__list_def_mix_d7cec092_redline.docx
super_editor__advanced_text_78401c31_super_editor__Google_Docs_Originated_comments___TCs_76ac865d	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__advanced_text_78401c31.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__Google_Docs_Originated_comments___TCs_76ac865d.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__advanced_text_78401c31_super_editor__Google_Docs_Originated_comments___TCs_76ac865d_redline.docx
super_editor__font_formatting_runs_8be3565a_behavior__math_phantom_tests_263131a8	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__font_formatting_runs_8be3565a.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/behavior__math_phantom_tests_263131a8.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__font_formatting_runs_8be3565a_behavior__math_phantom_tests_263131a8_redline.docx
super_editor__sublist_issue_66a1800a_super_editor__sdt_node_comment_ec887683	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__sublist_issue_66a1800a.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__sdt_node_comment_ec887683.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__sublist_issue_66a1800a_super_editor__sdt_node_comment_ec887683_redline.docx
